px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor
0.759607	14.8639	5.22356	-2.12862	0.360818	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	6.92448e-310	R
0.660011	14.6579	5.16293	-2.10201	0.370416	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	0.522448	L
0.531484	14.4344	5.16293	-2.08349	0.370416	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	6.92448e-310	R
0.354996	14.2117	5.20931	-2.08439	0.349023	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	0.696084	L
0.229183	13.984	5.20931	-2.06694	0.349023	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	6.92448e-310	R
0.229966	13.7217	5.14324	-1.99745	0.406202	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	3.69398	L
0.126071	13.4869	5.14324	-1.97714	0.406202	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	6.92448e-310	R
-0.048676	13.2673	5.18205	-1.98872	0.371052	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	1.39729	L
-0.151495	13.0298	5.18205	-1.97017	0.371052	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	6.92448e-310	R
-0.151514	12.8256	5.04831	-1.92143	0.404938	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	3.25054	L
-0.235696	12.588	5.04831	-1.90118	0.404938	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	6.92448e-310	R
-0.371033	12.3572	5.07628	-1.90425	0.379129	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	0.76062	L
-0.451721	12.1169	5.07628	-1.88529	0.379129	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	6.92448e-310	R
-0.550455	11.9261	5.00953	-1.88404	0.360013	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	0.895479	L
-0.625386	11.6874	5.00953	-1.86604	0.360013	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	6.92448e-310	R
-0.859601	11.4426	5.12034	-1.91326	0.287639	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	6.70818	L
-0.943719	11.2012	5.12034	-1.89887	0.287639	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	6.92448e-310	R
-1.15431	10.9916	5.14526	-1.94232	0.223804	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	4.09694	L
-1.24624	10.7517	5.14526	-1.93113	0.223804	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	6.92448e-310	R
-1.38993	10.4866	5.21803	-1.93832	0.20351	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	1.03738	L
-1.4823	10.243	5.21803	-1.92814	0.20351	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	6.92448e-310	R
-1.5938	10.0721	5.11075	-1.93796	0.181379	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	1.80603	L
-1.68432	9.8335	5.11075	-1.92889	0.181379	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	6.92448e-310	R
-1.76162	9.62955	5.04614	-1.92078	0.180241	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.493133	L
-1.84694	9.39246	5.04614	-1.91177	0.180241	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	6.92448e-310	R
-1.92498	9.03823	5.23368	-1.88309	0.202044	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	4.58221	L
-2.00401	8.78912	5.23368	-1.87298	0.202044	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	6.92448e-310	R
-2.11445	8.54184	5.24898	-1.87701	0.186466	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.266809	L
-2.19229	8.29156	5.24898	-1.86769	0.186466	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	6.92448e-310	R
-2.25275	8.07371	5.18597	-1.85687	0.188179	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.473462	L
-2.32466	7.82494	5.18597	-1.84746	0.188179	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	6.92448e-310	R
-2.46642	7.58777	5.20408	-1.86907	0.15392	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	1.19146	L
-2.54183	7.33909	5.20408	-1.86138	0.15392	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	6.92448e-310	R
-2.67973	7.08561	5.24483	-1.87936	0.125505	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.993915	L
-2.75848	6.83583	5.24483	-1.87309	0.125505	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	6.92448e-310	R
-2.80949	6.66922	5.09215	-1.86692	0.125486	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	2.75868	L
-2.88293	6.42578	5.09215	-1.86065	0.125486	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	6.92448e-310	R
-2.93714	6.19541	5.06061	-1.84887	0.131582	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.155345	L
-3.00571	5.95218	5.06061	-1.84229	0.131582	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	6.92448e-310	R
-3.1065	5.65701	5.1636	-1.84322	0.12321	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	1.3275	L
-3.17511	5.40846	5.1636	-1.83706	0.12321	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	6.92448e-310	R
-3.30748	5.14638	5.2175	-1.85621	0.0951701	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	1.1271	L
-3.38024	4.89621	5.2175	-1.85146	0.0951701	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	6.92448e-310	R
-3.53543	4.61278	5.31337	-1.87719	0.0613795	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	2.21288	L
-3.61507	4.35969	5.31337	-1.87412	0.0613795	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	6.92448e-310	R
-3.80263	4.09418	5.38781	-1.91411	0.0136977	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	2.86394	L
-3.8931	3.84081	5.38781	-1.91342	0.0136977	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	6.92448e-310	R
-3.9499	3.63493	5.29131	-1.90522	0.0218622	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	1.17055	L
-4.03649	3.38529	5.29131	-1.90413	0.0218622	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	6.92448e-310	R
-4.13464	3.16158	5.25465	-1.91119	0.0127412	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.237998	L
-4.22216	2.91421	5.25465	-1.91056	0.0127412	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	6.92448e-310	R
-4.31247	2.63195	5.31396	-1.90645	0.0166968	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.430562	L
-4.39977	2.38136	5.31396	-1.90562	0.0166968	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	6.92448e-310	R
-4.53059	2.12159	5.35348	-1.92103	-0.00129483	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.506188	L
-4.62232	1.87049	5.35348	-1.9211	-0.00129483	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	6.92448e-310	R
-4.76709	1.59697	5.42073	-1.93917	-0.0212391	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.930121	L
-4.8647	1.34449	5.42073	-1.94024	-0.0212391	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	6.92448e-310	R
-4.86186	1.14454	5.27553	-1.90891	0.0146343	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	3.76748	L
-4.94915	0.895981	5.27553	-1.90818	0.0146343	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	6.92448e-310	R
-4.97578	0.697533	5.15784	-1.89059	0.0333523	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	1.98831	L
-5.05655	0.452957	5.15784	-1.88892	0.0333523	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	6.92448e-310	R
-5.13301	0.222833	5.13169	-1.88772	0.032847	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.081188	L
-5.21267	-0.0207296	5.13169	-1.88608	0.032847	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	6.92448e-310	R
-5.29562	-0.248723	5.10797	-1.88806	0.0288429	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.0830594	L
-5.37502	-0.491123	5.10797	-1.88662	0.0288429	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	6.92448e-310	R
-5.59878	-0.639589	5.0336	-1.95641	-0.0502205	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	7.00317	L
-5.69362	-0.872368	5.0336	-1.95892	-0.0502205	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	6.92448e-310	R
-5.81697	-1.15263	5.12841	-1.96586	-0.0550578	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	1.0881	L
-5.91585	-1.38885	5.12841	-1.96862	-0.0550578	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	6.92448e-310	R
-6.10702	-1.58477	5.11961	-2.01439	-0.102776	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	2.28031	L
-6.21733	-1.81539	5.11961	-2.01952	-0.102776	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	6.92448e-310	R
-6.33076	-2.07292	5.16535	-2.021	-0.098568	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.264472	L
-6.44358	-2.30487	5.16535	-2.02593	-0.098568	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	6.92448e-310	R
-6.64134	-2.5033	5.17063	-2.06975	-0.141579	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	1.81625	L
-6.76569	-2.72957	5.17063	-2.07682	-0.141579	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	6.92448e-310	R
-6.85638	-3.00185	5.21876	-2.0616	-0.116712	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0.86984	L
-6.97987	-3.23132	5.21876	-2.06744	-0.116712	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	6.92448e-310	R
-7.11545	-3.39942	5.13205	-2.08883	-0.134233	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	1.17902	L
-7.24309	-3.62163	5.13205	-2.09554	-0.134233	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	6.92448e-310	R
-7.42212	-3.73125	4.99884	-2.14322	-0.179897	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	4.1191	L
-7.55827	-3.94047	4.99884	-2.15221	-0.179897	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	6.92448e-310	R
-7.75526	-4.18983	5.1121	-2.17488	-0.194465	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	1.74244	L
-7.90128	-4.39922	5.1121	-2.1846	-0.194465	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	6.92448e-310	R
-8.10379	-4.66175	5.24281	-2.20257	-0.202933	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	2.10318	L
-8.25947	-4.87222	5.24281	-2.21271	-0.202933	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	6.92448e-310	R
-8.38874	-5.09123	5.23081	-2.21014	-0.188958	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	0.209507	L
-8.54558	-5.3001	5.23081	-2.21959	-0.188958	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	6.92448e-310	R
-8.77551	-5.50422	5.29588	-2.25521	-0.217595	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	1.30835	L
-8.94381	-5.7082	5.29588	-2.26609	-0.217595	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	6.92448e-310	R
-9.09049	-5.87867	5.22676	-2.27653	-0.217399	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	0.565674	L
-9.26085	-6.0764	5.22676	-2.2874	-0.217399	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	6.92448e-310	R
-9.40553	-6.13314	5.00442	-2.32454	-0.247358	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	6.7113	L
-9.57768	-6.31428	5.00442	-2.33691	-0.247358	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	6.92448e-310	R
-9.70802	-6.51823	4.98935	-2.32789	-0.223842	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	0.586148	L
-9.88015	-6.69836	4.98935	-2.33908	-0.223842	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	6.92448e-310	R
-10.1115	-6.85798	5.03023	-2.37424	-0.250092	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	0.901147	L
-10.2934	-7.03122	5.03023	-2.38674	-0.250092	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	6.92448e-310	R
-10.5677	-7.22255	5.16328	-2.4223	-0.27495	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	2.72431	L
-10.7628	-7.39108	5.16328	-2.43605	-0.27495	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	6.92448e-310	R
-11.045	-7.55306	5.26293	-2.47729	-0.304836	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	2.06713	L
-11.2532	-7.71349	5.26293	-2.49253	-0.304836	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	6.92448e-310	R
-11.3498	-7.81919	5.05564	-2.4902	-0.286585	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	5.43441	L
-11.5517	-7.9708	5.05564	-2.50453	-0.286585	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	6.92448e-310	R
-11.6913	-8.02838	4.86636	-2.53001	-0.299897	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	4.41198	L
-11.8913	-8.16641	4.86636	-2.545	-0.299897	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	6.92448e-310	R
-12.0984	-8.23141	4.79638	-2.58493	-0.327643	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	1.35679	L
-12.3028	-8.35628	4.79638	-2.60131	-0.327643	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	6.92448e-310	R
-12.4878	-8.40845	4.69426	-2.63635	-0.348641	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	1.68553	L
-12.6939	-8.5201	4.69426	-2.65378	-0.348641	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	6.92448e-310	R
-13.0224	-8.62464	4.86571	-2.70284	-0.382153	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	4.66546	L
-13.2433	-8.72574	4.86571	-2.72194	-0.382153	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	6.92448e-310	R
-13.4466	-8.74263	4.76438	-2.76695	-0.411143	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	2.05759	L
-13.6689	-8.82739	4.76438	-2.7875	-0.411143	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	6.92448e-310	R
-13.9224	-8.93369	4.83163	-2.80406	-0.406266	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0.559634	L
-14.1509	-9.01126	4.83163	-2.82437	-0.406266	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	6.92448e-310	R
-14.3927	-9.11806	4.87564	-2.83319	-0.39342	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0.390388	L
-14.6253	-9.18967	4.87564	-2.85286	-0.39342	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	6.92448e-310	R
-14.925	-9.17986	4.93077	-2.91602	-0.440294	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	2.51954	L
-15.1655	-9.23228	4.93077	-2.93804	-0.440294	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	6.92448e-310	R
-15.4801	-9.37409	5.10616	-2.93106	-0.407518	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	4.65987	L
-15.7299	-9.42482	5.10616	-2.95143	-0.407518	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	6.92448e-310	R
-16.01	-9.51349	5.17695	-2.95733	-0.39131	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0.838228	L
-16.2646	-9.55836	5.17695	-2.97689	-0.39131	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	6.92448e-310	R
-16.4947	-9.51856	5.09952	-3.02756	-0.425578	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	1.81207	L
-16.748	-9.54483	5.09952	-3.04884	-0.425578	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	6.92448e-310	R
-17.0367	-9.51579	5.14194	-3.09477	-0.452124	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0.892097	L
-17.2933	-9.5249	5.14194	-3.11737	-0.452124	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	6.92448e-310	R
-17.5479	-9.54498	5.1428	-3.13263	-0.444111	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0.0626252	L
-17.8047	-9.54443	5.1428	3.12835	-0.444111	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	6.92448e-310	R
-18.036	-9.49751	5.09152	3.08987	-0.46224	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0.633006	L
-18.2898	-9.48143	5.09152	3.06676	-0.46224	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	6.92448e-310	R
-18.464	-9.51434	4.95772	3.06942	-0.435014	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	2.86517	L
-18.7107	-9.4938	4.95772	3.04767	-0.435014	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	6.92448e-310	R
-18.9561	-9.48475	4.95653	3.03324	-0.427008	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0.0650241	L
-19.2018	-9.45535	4.95653	3.01189	-0.427008	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	6.92448e-310	R
-19.4028	-9.30706	4.88669	2.9405	-0.482237	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	3.67314	L
-19.6413	-9.25543	4.88669	2.91639	-0.482237	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	6.92448e-310	R
-19.8759	-9.11628	4.89559	2.85636	-0.521523	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	1.58201	L
-20.1096	-9.04444	4.89559	2.83028	-0.521523	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	6.92448e-310	R
-20.2929	-9.18421	4.75174	2.89645	-0.421628	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	12.6095	L
-20.5224	-9.1242	4.75174	2.87537	-0.421628	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	6.92448e-310	R
-20.7225	-9.00879	4.7201	2.82985	-0.448524	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0.853424	L
-20.9459	-8.93398	4.7201	2.80742	-0.448524	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	6.92448e-310	R
-21.1237	-8.85147	4.64633	2.77946	-0.454979	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0.685931	L
-21.3397	-8.76682	4.64633	2.75671	-0.454979	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	6.92448e-310	R
-21.541	-8.74302	4.59316	2.7612	-0.425705	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	1.20098	L
-21.753	-8.6556	4.59316	2.73991	-0.425705	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	6.92448e-310	R
-21.968	-8.56636	4.59998	2.72046	-0.423688	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0.00966782	L
-22.1766	-8.47026	4.59998	2.69927	-0.423688	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	6.92448e-310	R
-22.4429	-8.36709	4.69993	2.68615	-0.414541	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	1.26746	L
-22.6526	-8.26169	4.69993	2.66542	-0.414541	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	6.92448e-310	R
-22.8897	-7.99164	4.85494	2.58109	-0.482325	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	7.34529	L
-23.0934	-7.86032	4.85494	2.55697	-0.482325	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	6.92448e-310	R
-23.3463	-7.67431	4.97561	2.52226	-0.492972	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	1.83717	L
-23.5468	-7.52762	4.97561	2.49761	-0.492972	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	6.92448e-310	R
-23.6808	-7.36564	4.8886	2.45525	-0.512724	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	1.26579	L
-23.8676	-7.20855	4.8886	2.42961	-0.512724	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	6.92448e-310	R
-24.0215	-7.11614	4.78033	2.42383	-0.492263	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	1.80444	L
-24.1994	-6.95696	4.78033	2.39921	-0.492263	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	6.92448e-310	R
-24.327	-6.67088	4.83985	2.3172	-0.553468	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	4.11151	L
-24.4886	-6.49122	4.83985	2.28953	-0.553468	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	6.92448e-310	R
-24.5402	-6.34026	4.66066	2.2439	-0.574433	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	4.23418	L
-24.6827	-6.15625	4.66066	2.21518	-0.574433	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	6.92448e-310	R
-24.9219	-5.96132	4.79933	2.21552	-0.541841	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	3.34182	L
-25.0633	-5.76786	4.79933	2.18843	-0.541841	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	6.92448e-310	R
-25.1997	-5.59388	4.76996	2.16875	-0.534127	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0.163094	L
-25.3311	-5.39527	4.76996	2.14204	-0.534127	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	6.92448e-310	R
-25.4917	-5.16761	4.84364	2.11961	-0.528916	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0.666896	L
-25.6151	-4.95964	4.84364	2.09317	-0.528916	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	6.92448e-310	R
-25.7247	-4.79514	4.76941	2.07671	-0.5187	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0.754896	L
-25.8374	-4.58536	4.76941	2.05077	-0.5187	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	6.92448e-310	R
-25.9441	-4.33981	4.8169	2.0161	-0.527804	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0.347906	L
-26.0448	-4.12141	4.8169	1.9897	-0.527804	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	6.92448e-310	R
-26.1273	-3.83084	4.91047	1.94188	-0.550297	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	1.53074	L
-26.213	-3.60115	4.91047	1.91436	-0.550297	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	6.92448e-310	R
-26.1894	-3.32449	4.8963	1.83627	-0.604994	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	2.93751	L
-26.25	-3.08764	4.8963	1.80602	-0.604994	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	6.92448e-310	R
-26.2598	-2.85524	4.85614	1.75901	-0.623458	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0.523212	L
-26.3014	-2.61638	4.85614	1.72784	-0.623458	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	6.92448e-310	R
-26.459	-2.49116	4.73609	1.7667	-0.548977	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	7.21613	L
-26.5018	-2.2586	4.73609	1.73925	-0.548977	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	6.92448e-310	R
-26.5857	-2.07135	4.68119	1.73847	-0.520653	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	1.15772	L
-26.6217	-1.84041	4.68119	1.71244	-0.520653	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	6.92448e-310	R
-26.5872	-1.58334	4.6973	1.6552	-0.554159	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	1.15933	L
-26.6037	-1.3494	4.6973	1.6275	-0.554159	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	6.92448e-310	R
-26.6092	-1.12316	4.68198	1.5985	-0.555643	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0.0299588	L
-26.6124	-0.889423	4.68198	1.57072	-0.555643	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	6.92448e-310	R
-26.6522	-0.638962	4.72102	1.56129	-0.535629	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0.584203	L
-26.6468	-0.403316	4.72102	1.53451	-0.535629	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	6.92448e-310	R
-26.5716	-0.0997702	4.83132	1.47582	-0.569248	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	2.55202	L
-26.5453	0.140005	4.83132	1.44736	-0.569248	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	6.92448e-310	R
-26.5494	0.436478	4.93356	1.43502	-0.551133	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	1.55972	L
-26.5127	0.680046	4.93356	1.40747	-0.551133	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	6.92448e-310	R
-26.5612	0.963373	4.99931	1.42208	-0.505158	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	2.54112	L
-26.5211	1.20973	4.99931	1.39682	-0.505158	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	6.92448e-310	R
